1113|32.54
1114|39.06
1115|37.77
1116|35.13
1117|34.08
1118|40.70
1119|40.59
1120|36.93
1121|32.16
1122|37.05
1123|35.16
1124|38.16
1125|33.08
1126|39.93
1127|38.58
1128|33.06
1129|40.74
1130|35.81
1131|38.52
1132|41.75
1133|40.36
1134|37.87
1135|34.36
1136|38.34
1137|40.57
1138|36.56
1139|36.95
1140|32.00
1141|38.51
1142|39.56
1143|38.74
1144|38.39
1145|35.38
1146|35.97
1147|37.07
1148|36.54
1149|40.96
1150|34.28
1151|36.78
1152|39.90
1153|34.34
1154|38.12
1155|34.92
1156|38.94
1157|34.79
1158|39.27
1159|39.48
1160|36.42
1161|40.81
1162|32.41
1163|35.99
1164|36.17
1165|37.90
1166|32.17
1167|41.00
1168|40.39
1169|35.54
1170|38.74
1171|38.75
1172|40.86
1173|41.35
1174|34.92
1175|38.07
1176|34.30
1177|36.67
1178|33.85
1179|39.74
1180|32.90
1181|40.58
1182|34.02
1183|40.68
1184|36.89
1185|41.11
1186|34.90
1187|40.24
1188|37.15
1189|41.29
1190|34.72
1191|35.59
1192|32.33
1193|34.53
1194|39.27
1195|37.71
1196|36.88
1197|38.57
1198|39.22
1199|36.92
1200|33.29
1201|39.85
1202|41.78
1203|37.05
1204|34.63
1205|40.20
1206|41.36
1207|40.18
1208|40.76
1209|36.25
1210|33.14
1211|39.82
1212|35.06
1213|37.60
1214|32.87
1215|39.09
1216|36.62
1217|33.62
1218|35.91
1219|41.48
1220|36.67
1221|40.52
1222|38.78
1223|36.60
1224|36.87
1225|39.44
1226|36.77
1227|39.73
1228|41.70
1229|33.68
1230|41.85
1231|34.35
1232|36.26
1233|38.11
1234|36.34
1235|39.22
1236|36.36
1237|36.69
1238|38.78
1239|37.07
1240|37.55
1241|34.68
1242|40.51
1243|40.45
1244|35.49
1245|40.40
1246|33.09
1247|41.07
1248|40.95
1249|37.91
1250|39.24
1251|33.23
1252|38.83
1253|35.87
1254|32.25
1255|38.41
1256|32.05
1257|39.76
1258|32.04
1259|37.63
1260|38.22
1261|34.38
1262|39.11
1263|40.89
1264|38.70
1265|41.09
1266|41.01
1267|37.60
1268|37.57
1269|39.38
1270|40.17
1271|40.41
1272|40.24
1273|35.80
1274|35.56
1275|35.32
1276|40.14
1277|33.95
1278|35.72
1279|34.75
1280|34.54
1281|38.11
1282|34.86
1283|36.45
1284|39.96
1285|39.75
1286|39.37
1287|40.59
1288|41.13
1289|40.26
1290|36.98
1291|39.26
1292|36.85
1293|35.85
1294|37.04
1295|37.54
1296|41.08
1297|40.22
1298|35.87
1299|32.90
1300|36.89
1301|38.50
1302|37.96
1303|40.15
1304|36.75
1305|41.88
1306|40.10
1307|32.73
1308|32.84
1309|35.27
1310|32.66
1311|36.66
1312|37.03
1313|32.18
1314|39.51
1315|33.04
1316|41.38
1317|39.55
1318|35.53
1319|36.30
1320|36.43
1321|32.57
1322|38.72
1323|39.96
1324|36.56
1325|33.91
1326|32.04
1327|39.27
1328|38.42
1329|34.51
1330|38.64
1331|40.01
1332|41.42
1333|33.26
1334|33.02
1335|35.78
1336|36.40
1337|41.15
1338|39.82
1339|32.04
1340|32.18
1341|41.29
1342|41.20
1343|33.47
1344|37.81
1345|40.06
1346|34.01
1347|33.00
1348|41.88
1349|36.21
1350|37.40
1351|34.75
1352|39.70
1353|34.05
1354|32.59
1355|40.36
1356|32.92
1357|34.19
1358|36.57
1359|38.08
1360|36.24
1361|40.04
1362|33.22
1363|36.43
1364|40.45
1365|41.57
1366|36.01
1367|39.93
1368|41.52
1369|37.92
1370|38.55
1371|32.66
1372|40.92
1373|39.25
1374|41.07
1375|36.38
1376|33.14
1377|34.45
1378|33.15
1379|34.03
1380|32.79
1381|35.22
1382|35.63
1383|36.06
1384|34.86
1385|39.12
1386|37.59
1387|36.55
1388|38.80
1389|33.78
1390|37.49
1391|38.54
1392|38.98
1393|41.93
1394|40.87
1395|33.10
1396|41.70
1397|32.40
1398|41.32
1399|34.61
1400|41.50
1401|35.16
1402|35.00
1403|35.58
1404|37.80
1405|39.63
1406|33.98
1407|37.87
1408|35.88
1409|34.00
1410|38.04
1411|33.66
1412|35.43
1413|40.17
1414|39.95
1415|38.80
1416|33.41
1417|33.06
1418|34.43
1419|32.90
1420|37.48
1421|35.37
1422|36.86
1423|35.86
1424|40.98
1425|38.77
1426|33.76
1427|37.78
1428|40.11
1429|40.45
1430|33.49
1431|39.88
1432|39.38
1433|39.58
1434|41.95
1435|37.35
1436|32.03
1437|41.51
1438|35.62
1439|41.02
1440|37.71
1441|39.00
1442|40.95
1443|33.85
1444|41.18
1445|38.74
1446|36.94
1447|39.80
1448|32.18
1449|38.41
1450|35.93
1451|37.24
1452|38.27
1453|33.94
1454|35.18
1455|36.46
1456|39.91
1457|39.61
1458|41.10
1459|40.93
1460|39.09
1461|33.52
1462|36.12
1463|35.01
1464|40.88
1465|39.23
1466|38.01
1467|36.54
1468|40.09
1469|40.51
1470|40.29
1471|41.33
1472|33.77
1473|39.62
1474|32.65
1475|38.13
1476|33.94
1477|41.28
1478|40.09
1479|36.69
1480|33.70
1481|33.74
1482|40.03
1483|38.65
1484|34.67
1485|35.83
1486|37.26
1487|40.99
1488|32.70
1489|33.44
1490|37.70
1491|34.05
1492|34.29
1493|32.25
1494|33.30
1495|32.18
1496|36.04
1497|33.57
1498|41.85
1499|32.77
1500|35.15
1501|39.15
1502|37.85
1503|41.01
1504|39.93
1505|36.63
1506|32.31
1507|41.21
1508|35.14
1509|41.77
1510|32.53
1511|32.75
1512|39.01
1513|35.07
1514|35.29
1515|37.69
1516|35.01
1517|40.47
1518|40.42
1519|39.92
1520|34.05
1521|41.08
1522|35.15
1523|40.58
1524|39.84
1525|32.36
1526|33.49
1527|32.65
1528|33.22
1529|36.09
1530|38.91
1531|38.22
1532|38.97
1533|39.78
1534|33.29
1535|35.80
1536|32.41
1537|34.57
1538|39.81
1539|41.11
1540|41.30
1541|41.39
1542|32.19
1543|34.41
1544|32.96
1545|39.62
1546|38.84
1547|39.13
1548|35.55
1549|34.49
1550|35.35
1551|41.59
1552|37.29
1553|39.74
1554|35.36
1555|39.27
1556|37.12
1557|39.49
1558|35.99
1559|35.47
1560|35.72
1561|39.36
1562|40.61
1563|41.58
1564|36.22
1565|39.99
1566|38.83
1567|34.26
1568|40.03
1569|37.51
1570|40.60
1571|33.74
1572|33.99
1573|34.54
1574|39.43
1575|41.11
1576|32.06
1577|32.20
1578|36.87
1579|37.19
1580|36.14
1581|38.40
1582|39.38
1583|32.74
1584|37.89
1585|39.90
1586|36.66
1587|40.01
1588|36.02
1589|36.42
1590|39.78
1591|38.62
1592|40.84
1593|32.64
1594|36.16
1595|34.56
1596|41.46
1597|40.47
1598|38.34
1599|39.61
1600|38.90
1601|37.24
1602|33.10
1603|40.09
1604|32.35
1605|37.34
1606|37.26
1607|37.80
1608|34.80
1609|34.06
1610|37.61
1611|33.34
1612|38.35
1613|35.68
1614|32.25
1615|41.62
1616|39.40
1617|34.83
1618|32.47
1619|32.25
1620|38.70
1621|32.89
1622|35.04
1623|32.73
1624|41.46
1625|41.98
1626|36.67
1627|40.89
1628|38.45
1629|35.44
1630|34.52
1631|33.98
1632|39.60
1633|33.99
1634|38.46
1635|35.78
1636|38.12
1637|38.70
1638|33.96
1639|39.83
1640|34.45
1641|34.18
1642|36.79
1643|36.46
1644|36.10
1645|34.51
1646|34.44
1647|33.47
1648|41.86
1649|32.52
1650|32.34
1651|35.82
1652|35.84
1653|37.83
1654|36.96
1655|37.23
1656|40.09
1657|32.76
1658|32.00
1659|37.83
1660|32.06
1661|35.56
1662|38.32
1663|35.28
1664|36.89
1665|39.61
1666|33.02
1667|33.20
1668|33.13
1669|33.79
1670|38.26
1671|40.38
1672|34.41
1673|33.13
1674|35.64
1675|35.65
1676|38.83
1677|41.87
1678|37.92
1679|38.67
1680|32.78
1681|40.14
1682|35.56
1683|34.34
1684|35.42
1685|34.18
1686|32.23
1687|39.04
1688|35.45
1689|34.85
1690|39.89
1691|40.14
1692|32.65
1693|33.27
1694|41.07
1695|36.45
1696|41.90
1697|33.36
1698|33.09
1699|36.16
1700|39.33
1701|40.11
1702|37.02
1703|40.43
1704|36.00
1705|39.44
1706|41.39
1707|35.45
1708|37.05
1709|40.17
1710|39.49
1711|33.20
1712|40.61
1713|41.05
1714|37.29
1715|41.08
1716|33.97
1717|36.14
1718|37.91
1719|33.79
1720|41.58
1721|40.11
1722|37.75
1723|36.56
1724|32.97
1725|40.78
1726|38.95
1727|37.32
1728|36.85
1729|40.04
1730|32.32
1731|36.98
1732|41.25
1733|36.01
1734|35.38
1735|41.14
1736|38.83
1737|38.38
1738|40.17
1739|33.59
1740|40.57
1741|36.49
1742|36.51
1743|41.79
1744|40.62
1745|34.20
1746|37.17
1747|37.30
1748|40.31
1749|38.94
1750|32.89
1751|39.43
1752|39.33
1753|32.58
1754|36.86
1755|38.84
1756|37.54
1757|40.41
1758|40.10
1759|38.87
1760|32.21
1761|40.76
1762|41.58
1763|36.09
1764|41.08
1765|41.68
1766|39.43
1767|38.83
1768|33.58
1769|33.34
1770|32.58
1771|41.21
1772|39.08
1773|34.12
1774|35.25
1775|33.40
1776|33.39
1777|36.13
1778|40.36
1779|33.16
1780|41.86
1781|41.13
1782|41.76
1783|32.47
1784|40.52
1785|40.95
1786|39.09
1787|33.24
1788|34.50
1789|37.49
1790|34.10
1791|40.06
1792|36.41
1793|36.10
1794|41.27
1795|34.21
1796|36.13
1797|32.72
1798|41.38
1799|32.36
1800|37.32
1801|39.65
1802|41.60
1803|35.65
1804|35.31
1805|36.79
1806|41.62
1807|39.32
1808|35.78
1809|35.42
1810|41.24
1811|41.06
1812|33.34
1813|39.36
1814|41.25
1815|36.64
1816|34.47
1817|33.77
1818|36.18
1819|34.47
1820|40.05
1821|35.80
1822|34.05
1823|37.16
1824|38.06
1825|41.88
1826|36.22
1827|36.90
1828|38.86
1829|36.14
1830|37.22
1831|33.12
1832|41.36
1833|40.92
1834|33.13
1835|35.64
1836|40.63
1837|35.28
1838|34.55
1839|33.70
1840|34.33
1841|39.68
1842|39.41
1843|41.53
1844|38.06
1845|35.63
1846|39.17
1847|34.09
1848|37.07
1849|36.95
1850|41.40
1851|32.23
1852|35.29
1853|35.43
1854|41.10
1855|35.48
1856|40.63
1857|37.35
1858|33.00
1859|41.73
1860|39.39
1861|38.89
1862|36.91
1863|37.42
1864|41.58
1865|37.90
1866|38.90
1867|39.09
1868|33.22
1869|36.60
1870|41.67
1871|36.64
1872|41.21
1873|34.96
1874|38.39
1875|41.58
1876|41.68
1877|37.10
1878|35.77
1879|39.02
1880|32.36
1881|33.87
1882|33.83
1883|40.19
1884|35.65
1885|33.19
1886|41.49
1887|33.78
1888|39.64
1889|35.87
1890|39.82
1891|37.88
1892|40.48
1893|38.89
1894|36.98
1895|41.44
1896|41.21
1897|39.77
1898|41.99
1899|33.32
1900|38.69
1901|35.61
1902|37.69
1903|39.71
1904|32.72
1905|37.77
1906|36.64
1907|35.58
1908|38.48
1909|38.33
1910|37.69
1911|33.92
1912|36.59
1913|37.99
1914|35.06
1915|37.50
1916|32.71
1917|35.53
1918|36.07
1919|40.97
1920|32.36
1921|38.19
1922|38.84
1923|38.25
1924|35.10
1925|38.56
1926|35.79
1927|38.63
1928|36.18
1929|38.02
1930|34.83
1931|37.79
1932|33.24
1933|39.18
1934|35.15
1935|34.05
1936|40.17
1937|39.48
1938|41.23
1939|38.62
1940|40.10
1941|36.09
1942|34.39
1943|38.23
1944|34.83
1945|37.92
1946|38.44
1947|32.74
1948|38.64
1949|33.92
1950|32.40
1951|35.52
1952|40.03
1953|38.10
1954|41.02
1955|34.10
1956|36.37
1957|40.81
1958|41.11
1959|39.71
1960|32.93
1961|32.78
1962|39.60
1963|39.34
1964|39.24
1965|32.87
1966|37.72
1967|40.88
1968|33.38
1969|33.37
1970|33.90
1971|32.39
1972|36.79
1973|36.60
1974|37.03
1975|39.52
1976|40.00
1977|35.01
1978|40.78
1979|40.48
1980|33.09
1981|32.77
1982|39.20
1983|37.19
1984|32.52
1985|40.67
1986|33.55
1987|32.14
1988|40.14
1989|37.63
1990|40.36
1991|35.02
1992|38.75
1993|41.63
1994|41.32
1995|39.99
1996|33.40
1997|40.02
1998|36.00
1999|34.56
2000|36.60
2001|34.00
2002|39.69
2003|33.57
2004|41.20
2005|35.33
2006|39.90
2007|37.17
2008|34.45
2009|33.43
2010|36.61
2011|40.21
2012|32.50
2013|39.80
2014|33.50
2015|41.36
2016|35.57
2017|32.97
2018|39.59
2019|34.20
2020|39.92
2021|41.04
2022|33.20
2023|39.52
2024|34.60
2025|41.00
2026|33.21
2027|37.11
2028|37.42
2029|33.45
2030|35.77
2031|38.21
2032|36.95
2033|39.23
2034|38.03
2035|34.63
2036|34.63
2037|39.28
2038|34.37
2039|38.54
2040|34.06
2041|32.78
2042|34.89
2043|37.88
2044|32.09
2045|38.96
2046|40.09
2047|35.85
2048|40.44
2049|37.26
2050|40.73
2051|39.29
2052|34.47
2053|36.70
2054|36.76
2055|40.17
2056|40.41
2057|39.93
2058|34.75
2059|36.19
2060|41.11
2061|39.62
2062|38.85
2063|41.69
2064|35.39
2065|34.66
2066|36.33
2067|37.28
2068|35.79
2069|41.72
2070|35.23
2071|37.69
2072|34.77
2073|33.15
2074|38.24
2075|39.86
2076|40.16
2077|35.85
2078|33.60
2079|40.21
2080|36.14
2081|36.75
2082|41.75
2083|38.25
2084|37.76
2085|39.84
2086|33.27
2087|35.89
2088|32.91
2089|36.45
2090|32.15
2091|36.13
2092|37.99
2093|35.22
2094|36.34
2095|32.18
2096|40.17
2097|40.63
2098|36.11
2099|38.29
2100|32.02
2101|39.52
2102|39.70
2103|36.52
2104|41.71
2105|32.74
2106|34.67
2107|39.47
2108|35.01
2109|35.57
2110|33.04
2111|37.55
2112|34.13
2113|33.73
2114|38.06
2115|40.87
2116|41.48
2117|33.86
2118|40.26
2119|40.00
2120|35.98
2121|36.43
2122|41.29
2123|36.91
2124|33.48
2125|36.37
2126|34.41
2127|37.27
2128|32.74
2129|41.62
2130|41.61
2131|37.85
2132|33.14
2133|32.86
2134|38.77
2135|38.47
2136|40.69
2137|37.91
2138|41.81
2139|35.93
2140|34.32
2141|33.16
